#4103
9164	61	
6753	26	
6307	50	
1673	51	
6908	67	
2086	50	
3364	69	
999	37	
9543	20	
5811	26	
4074	66	
6444	44	
4170	21	
8633	38	
5243	24	
3973	34	
1185	66	
2487	21	
6441	25	
2570	50	
3766	60	
1651	34	
516	35	
5496	59	
1733	38	
8648	23	
8103	38	
9698	39	
3361	26	
4376	55	
779	54	
6885	29	
5001	41	
6254	59	
4984	50	
8520	32	
3038	43	
3896	22	
6674	51	
8484	36	
5888	46	
9344	55	
6967	27	
1816	28	
7248	66	
8706	40	
4430	58	
1178	30	
1774	28	
634	64	
1103	40	
9145	21	
3769	29	
714	20	
4062	56	
7102	21	
9779	48	
9349	60	
2340	67	
9223	30	
5090	62	
3211	44	
708	63	
2944	62	
3363	30	
2778	44	
1070	66	
155	57	
8522	57	
4371	65	
479	65	
1765	69	
1214	44	
1863	41	
5478	47	
7694	60	
8573	61	
8051	47	
8903	53	
7259	63	
8517	44	
9717	40	
3765	68	
9811	22	
8180	62	
2972	55	
3899	39	
4164	39	
5637	22	
3877	28	
2815	67	
6514	59	
9126	58	
9823	63	
7969	44	
50	36	
2937	23	
2509	40	
8894	58	
4136	50	
844	48	
843	51	
1378	22	
834	42	
3590	67	
8753	27	
4733	44	
3438	31	
923	55	
1459	32	
2779	55	
8115	21	
7796	43	
1369	58	
581	32	
6785	52	
2438	66	
3593	58	
6924	59	
422	24	
4954	23	
9603	46	
2718	28	
2416	41	
3713	35	
2503	26	
4791	51	
4505	29	
2486	22	
1776	59	
3204	52	
8620	42	
2621	34	
3969	57	
1388	22	
7731	38	
4187	60	
7642	54	
5823	29	
9058	58	
4070	29	
9630	20	
2713	44	
5843	67	
8073	29	
7516	54	
8416	39	
9648	63	
7442	47	
9075	47	
7670	41	
5375	56	
6250	51	
1202	44	
8645	43	
5404	27	
8672	62	
8644	30	
4237	33	
3612	38	
2298	45	
9227	42	
4439	44	
5930	60	
4522	39	
7369	65	
1749	34	
9608	51	
5298	29	
7118	38	
2693	60	
2586	26	
3209	40	
6283	65	
8996	43	
5892	64	
5627	30	
3074	63	
8213	35	
8937	56	
3913	40	
296	40	
6973	45	
1227	20	
9747	29	
3009	33	
6766	35	
8700	42	
8785	33	
290	65	
3960	42	
6356	40	
5805	29	
8850	40	
244	55	
5718	69	
1698	64	
2324	50	
7610	21	
7127	56	
6100	42	
8230	41	
9493	62	
6809	49	
878	37	
5495	48	
8758	26	
9940	32	
2545	44	
7620	55	
3086	55	
8429	56	
8408	42	
628	47	
8374	40	
5639	42	
5294	60	
4592	38	
8709	59	
8295	52	
72	40	
5704	35	
9144	24	
7325	50	
3213	64	
9057	45	
1264	38	
2505	53	
5831	63	
5498	32	
9324	38	
690	66	
8090	62	
5577	55	
9669	63	
7855	38	
1621	49	
5810	50	
4281	38	
1096	67	
2329	22	
5105	55	
903	62	
8884	23	
6701	37	
1476	48	
5611	52	
7038	41	
8554	48	
6168	33	
7859	66	
552	38	
9586	35	
1055	53	
7121	60	
1993	36	
3796	52	
64	46	
3489	58	
6108	47	
5252	21	
7289	63	
4354	44	
3967	24	
996	48	
7051	22	
2480	47	
1046	53	
7443	68	
6823	21	
7656	59	
6212	34	
4720	54	
6645	36	
572	22	
386	53	
4097	31	
5556	34	
103	53	
559	60	
1784	56	
3220	69	
8846	29	
4601	66	
7837	50	
7899	42	
1629	59	
373	62	
6492	41	
2989	64	
5374	60	
1382	56	
6975	62	
1199	36	
9553	44	
707	46	
5916	23	
3261	44	
2500	39	
5130	34	
3720	47	
4964	40	
7047	37	
2768	63	
8544	20	
1324	60	
5010	69	
810	43	
1949	61	
964	41	
5999	43	
8219	61	
6160	28	
233	24	
8639	20	
3151	51	
9595	49	
1480	37	
986	53	
3418	40	
4470	54	
9277	33	
463	35	
8525	63	
9522	35	
5580	20	
2964	63	
8518	29	
618	25	
6509	31	
9393	67	
977	57	
1868	66	
2988	33	
1330	29	
7165	33	
7162	37	
4146	45	
7477	30	
9079	39	
4401	52	
4640	20	
9818	42	
9678	65	
6693	26	
7225	35	
1658	50	
6120	58	
431	21	
1081	65	
2336	29	
542	33	
2135	24	
5977	49	
7682	29	
6803	61	
5479	32	
2908	60	
7596	38	
5166	45	
4966	33	
6877	61	
9861	26	
5752	54	
8384	64	
3107	37	
6181	67	
1282	47	
3926	48	
2043	64	
9938	37	
3764	63	
2342	23	
4112	47	
2411	51	
5108	24	
5042	62	
4921	27	
288	35	
441	60	
2829	21	
1052	44	
698	25	
1368	63	
6266	45	
9128	48	
6338	50	
5077	31	
8250	33	
5306	57	
9991	29	
4413	57	
9257	30	
9959	28	
4677	58	
5489	24	
4896	53	
1590	28	
421	56	
503	34	
5380	63	
3216	56	
446	45	
1544	34	
1865	62	
9697	38	
3465	52	
8684	47	
3006	69	
5211	49	
5410	47	
6190	47	
6006	27	
4315	21	
9268	24	
176	38	
4024	20	
6009	24	
1090	60	
7466	42	
4107	27	
1632	56	
3874	31	
8241	49	
7151	57	
5181	53	
2984	31	
1347	52	
5801	67	
3745	55	
9007	66	
7706	47	
3737	26	
8036	58	
5887	51	
5502	32	
7588	47	
9454	35	
5971	47	
2263	49	
5795	37	
737	51	
5981	38	
4508	49	
4537	28	
1472	61	
4917	62	
1016	28	
6386	69	
6134	52	
8647	25	
5173	66	
3359	69	
1304	55	
3884	47	
6477	56	
2824	25	
7058	49	
2639	56	
4303	34	
6172	30	
6665	45	
2714	51	
9284	48	
4523	58	
5024	69	
8920	69	
4995	36	
9073	23	
5032	61	
8954	41	
7110	31	
8127	65	
1135	39	
4688	31	
8641	65	
1907	30	
2698	53	
2803	68	
2081	28	
8040	29	
1487	56	
5668	26	
3115	62	
5163	66	
6976	22	
8773	67	
7376	26	
5324	43	
9889	41	
4725	65	
4151	49	
9945	57	
9259	27	
3578	55	
3649	34	
5397	56	
3098	52	
1064	66	
6733	53	
380	54	
2356	56	
5569	66	
405	60	
9165	37	
7493	37	
4865	43	
2755	41	
5622	50	
2502	56	
3248	68	
6340	24	
3797	39	
5439	68	
5643	42	
4886	46	
7721	41	
661	36	
1775	67	
3712	37	
5721	55	
9167	31	
6369	33	
9500	50	
1296	22	
3759	20	
1286	31	
8475	30	
8609	55	
4143	43	
4249	23	
2349	26	
3921	23	
4621	30	
2284	27	
3890	46	
1828	33	
1243	59	
7630	58	
4567	51	
7372	58	
537	43	
6235	60	
3425	21	
3907	23	
1950	37	
3240	52	
6739	34	
4483	60	
229	64	
9483	65	
5354	31	
9977	67	
3818	57	
161	22	
7159	43	
1841	36	
8661	68	
8009	58	
4745	58	
7483	26	
3854	30	
1735	53	
2357	26	
8675	28	
8334	62	
3782	63	
5601	65	
1122	43	
8284	24	
631	68	
2569	65	
612	61	
6945	58	
6226	58	
8160	40	
9569	67	
321	61	
8530	47	
7691	20	
7658	29	
7358	57	
4918	34	
4709	38	
4155	58	
5127	25	
7434	48	
335	61	
3279	26	
2456	48	
2660	28	
4014	59	
1542	56	
9294	20	
7126	54	
8860	58	
6735	51	
7734	36	
76	22	
725	42	
312	55	
9179	55	
5154	59	
7953	46	
7430	45	
5424	45	
9935	29	
4311	62	
301	23	
2476	61	
2552	60	
7884	29	
9320	35	
7234	50	
9375	28	
6653	66	
7765	45	
932	25	
8997	51	
5442	69	
5797	64	
9899	33	
5341	59	
3943	63	
6447	41	
7862	33	
6301	32	
5713	57	
7241	32	
3924	25	
8376	29	
4441	46	
9006	37	
665	40	
6462	31	
625	59	
7984	36	
6626	26	
2899	27	
1451	56	
6690	62	
3144	56	
1830	51	
804	64	
9419	32	
3941	37	
3292	50	
8558	31	
2418	67	
7912	26	
5915	47	
4628	33	
1102	61	
8057	58	
6643	55	
4322	25	
2641	38	
2064	63	
8611	57	
6671	66	
8013	50	
9244	21	
5840	30	
2529	53	
2100	41	
1350	40	
4180	33	
1322	32	
9972	35	
9019	49	
592	36	
5920	65	
2497	56	
1129	49	
134	56	
2092	47	
2253	52	
783	58	
9854	54	
6627	37	
5214	39	
4096	61	
1079	67	
1853	53	
4559	47	
5699	24	
3404	61	
1723	25	
2634	29	
4135	66	
5509	27	
4735	36	
6237	31	
3291	52	
3697	43	
9471	53	
5416	65	
6363	58	
8283	39	
8649	33	
345	28	
5116	40	
1393	25	
898	62	
2584	69	
6256	61	
7059	32	
4072	41	
4023	29	
4119	34	
1661	61	
6856	40	
7329	63	
1431	29	
2339	52	
9231	69	
9445	67	
1012	33	
9743	47	
3794	34	
5727	37	
4246	64	
4503	38	
2221	56	
1019	21	
1800	26	
8298	38	
2658	21	
8394	51	
5359	62	
2152	44	
4429	46	
1452	62	
3648	31	
1527	35	
9453	41	
6807	49	
3352	24	
6593	27	
6649	61	
7388	60	
6061	61	
3036	52	
1392	61	
2366	43	
1045	62	
9646	62	
4762	69	
2620	60	
2533	24	
7614	64	
3579	34	
7934	36	
766	45	
7613	33	
7200	64	
470	39	
9067	30	
1879	35	
366	64	
7283	21	
9106	64	
607	41	
3607	58	
1097	51	
9616	62	
9546	40	
7245	53	
6657	65	
1869	31	
7187	57	
4116	37	
5182	65	
5530	46	
1748	22	
1914	29	
3955	47	
1770	55	
6267	32	
83	45	
1338	55	
8901	60	
1878	42	
8905	58	
7428	41	
1582	68	
7177	49	
1788	29	
7520	23	
6437	50	
4651	44	
7317	58	
1925	38	
8881	21	
7309	40	
9714	38	
1627	26	
9405	38	
5657	42	
8346	53	
1628	28	
2464	44	
3033	37	
3143	39	
370	25	
7744	38	
5314	32	
3848	68	
6555	28	
6166	24	
9926	42	
9387	26	
1414	67	
6569	45	
6824	57	
2101	56	
7730	24	
6952	27	
5421	32	
2707	51	
1761	69	
3729	54	
7231	45	
1299	53	
9274	54	
6719	47	
2288	48	
926	47	
9674	33	
2624	44	
356	63	
8817	43	
4372	20	
3149	37	
3428	29	
5492	27	
4723	26	
7069	25	
5655	28	
184	24	
917	58	
6049	24	
6279	49	
487	65	
6020	33	
5566	54	
7771	38	
9619	42	
8680	45	
1678	44	
1275	59	
3355	33	
9024	45	
5383	59	
7876	53	
6094	28	
6036	50	
9417	23	
1298	68	
3999	30	
6408	26	
6694	28	
2193	46	
1359	26	
84	29	
3190	44	
6073	50	
9204	31	
2359	64	
9424	65	
5484	23	
5535	34	
9801	57	
6499	52	
8839	43	
5267	24	
8382	49	
2053	29	
2965	65	
3876	62	
2156	56	
6359	69	
3082	50	
7417	28	
5684	57	
2387	52	
5095	45	
9306	31	
4620	35	
9031	28	
5470	45	
8046	48	
4317	62	
4882	22	
4132	62	
706	55	
8489	36	
4830	29	
4729	63	
5273	24	
9927	53	
1530	49	
8936	26	
6528	46	
2564	66	
8483	53	
429	31	
7679	67	
38	22	
29	40	
5794	56	
323	58	
1986	64	
7347	63	
5008	66	
3047	39	
1425	26	
1376	56	
8108	44	
9049	25	
3692	60	
6844	55	
3577	36	
8231	25	
1519	45	
8664	25	
3401	39	
2907	60	
3702	20	
4965	27	
1523	52	
7851	24	
337	31	
3558	66	
9703	27	
4509	36	
4684	23	
3482	49	
5799	44	
6058	62	
2915	46	
4551	24	
8055	32	
7501	49	
4473	36	
4043	58	
8212	50	
2328	37	
4898	34	
3341	58	
6513	68	
6852	32	
8062	23	
544	53	
9815	41	
2223	39	
599	25	
6402	66	
483	25	
5329	22	
3617	59	
8387	47	
371	56	
212	42	
526	44	
3432	23	
6271	69	
847	56	
9271	21	
456	35	
8686	51	
6018	49	
4225	68	
3696	39	
9140	58	
6508	48	
2687	48	
8890	23	
646	64	
7836	48	
4858	37	
5089	26	
5658	32	
4799	63	
3478	25	
4027	69	
3499	51	
6032	48	
3000	53	
1436	32	
3717	61	
680	40	
5057	47	
4991	39	
4624	54	
9381	21	
595	58	
6864	30	
4073	45	
2880	61	
7206	21	
5106	65	
6970	23	
9967	56	
2179	41	
7324	53	
4493	54	
9395	31	
5528	41	
7399	61	
3329	24	
2365	30	
1594	44	
7999	53	
9704	38	
771	25	
6008	55	
2224	54	
9701	38	
7863	35	
3571	66	
1715	65	
7013	39	
1194	51	
3652	51	
3424	21	
7660	50	
554	39	
7920	23	
3021	53	
8413	28	
9286	44	
7607	20	
2885	67	
3142	39	
5716	69	
954	66	
6664	51	
9985	60	
8652	40	
1618	31	
4737	42	
7112	64	
9470	42	
7350	58	
3174	33	
5854	21	
5209	68	
9039	33	
8865	23	
4106	29	
9196	31	
4134	47	
9087	37	
232	59	
7600	60	
8411	32	
124	38	
3283	67	
7582	41	
3230	57	
3779	48	
8994	57	
9099	34	
5821	33	
7974	67	
4382	62	
289	23	
1092	46	
5123	48	
2567	34	
775	53	
8261	45	
9957	41	
5697	22	
3893	47	
2025	37	
801	55	
2467	51	
7462	48	
3164	55	
6678	34	
2716	27	
4381	31	
1062	30	
7807	41	
4175	22	
7152	53	
510	30	
6651	56	
2568	69	
9429	43	
3103	24	
1361	67	
8642	26	
291	56	
9819	27	
9094	27	
4277	46	
2760	38	
8578	37	
8547	61	
1279	61	
6479	44	
7562	33	
2279	41	
6789	65	
1712	32	
1895	67	
5610	21	
3915	37	
333	68	
4436	50	
8543	46	
4206	40	
2472	45	
565	52	
7640	20	
9975	54	
6490	52	
9456	54	
6171	60	
1008	41	
3587	59	
938	65	
2982	49	
3951	60	
9151	49	
1903	46	
7401	41	
6415	26	
3388	63	
5361	48	
4859	29	
3192	54	
3849	47	
4183	68	
3575	38	
7356	33	
2044	66	
4120	27	
6833	36	
6457	42	
4173	60	
8968	44	
2036	66	
5912	53	
6901	57	
5555	55	
5059	57	
7288	21	
4740	36	
3483	43	
8877	42	
8618	26	
1947	28	
1825	32	
6500	49	
9150	41	
797	21	
925	40	
6962	49	
4534	30	
9009	50	
1321	54	
2197	59	
9936	51	
7784	56	
3512	67	
1504	31	
7817	56	
2774	64	
4244	62	
8227	47	
9040	46	
527	57	
6890	40	
4093	65	
8906	40	
9396	40	
8440	60	
3584	33	
4630	63	
3019	22	
274	51	
5131	62	
1446	29	
6335	37	
7045	50	
6639	34	
1228	56	
8891	27	
4477	44	
6863	29	
3170	27	
9908	69	
2860	32	
6294	51	
9635	27	
6064	45	
5367	45	
4655	55	
849	55	
5312	45	
273	52	
9686	66	
7019	53	
9930	29	
5963	24	
4920	24	
833	57	
7506	50	
1601	21	
4730	25	
6491	56	
2319	56	
5445	45	
8521	49	
2875	35	
2207	46	
8591	63	
1935	62	
6113	59	
9053	48	
8514	66	
1336	61	
3902	67	
1196	45	
3937	30	
2739	59	
3726	56	
4786	41	
363	34	
1943	53	
5415	52	
3402	34	
4227	44	
8401	29	
1155	57	
7745	61	
3043	51	
2492	58	
265	38	
4817	37	
9810	44	
3189	44	
9837	37	
1389	33	
8277	68	
8502	28	
9525	57	
6841	40	
5222	65	
7082	21	
2005	63	
2341	40	
2684	44	
7178	52	
4298	37	
867	22	
1564	60	
1836	48	
227	52	
6014	54	
4577	43	
2118	31	
4798	34	
657	45	
6760	59	
9243	31	
7481	37	
7722	55	
2460	54	
4867	53	
7870	37	
8879	22	
8897	37	
4424	58	
6198	25	
8340	55	
5514	57	
9654	34	
4568	29	
438	59	
3904	23	
3833	26	
7208	59	
6892	38	
5443	28	
2656	20	
5391	40	
9301	31	
4053	57	
7400	58	
8315	26	
5067	26	
6888	26	
1267	54	
30	57	
3147	62	
3362	45	
7756	69	
2976	30	
3288	33	
1320	48	
341	20	
5101	43	
1584	51	
6047	56	
8766	30	
6867	54	
7645	35	
6906	68	
9775	42	
514	37	
9107	29	
7413	60	
3050	34	
9052	67	
7977	39	
3641	40	
533	55	
1710	33	
9844	68	
1614	25	
7681	35	
4077	50	
7010	65	
4982	60	
7625	56	
215	65	
7654	54	
5497	63	
9285	65	
9261	67	
6391	45	
6563	64	
5972	31	
1266	55	
6470	40	
5315	27	
5793	33	
4908	30	
3939	50	
8088	44	
9232	51	
5407	49	
6207	33	
81	38	
4941	29	
9427	46	
5817	63	
1091	42	
9537	65	
4154	31	
4642	57	
2127	62	
1532	30	
7273	21	
1441	45	
9193	54	
551	60	
2087	69	
2759	37	
7937	67	
1533	29	
7016	54	
8998	44	
3857	26	
6543	47	
2521	69	
6274	66	
1671	51	
7789	47	
3427	61	
1108	59	
8969	42	
6449	69	
3044	62	
4202	28	
462	66	
5170	57	
3065	37	
4087	49	
8794	32	
3935	49	
2082	23	
2650	58	
6923	57	
5863	49	
3338	27	
7269	52	
2742	38	
6442	66	
3538	26	
94	66	
5348	24	
7963	43	
4863	43	
7503	62	
2352	35	
802	30	
111	22	
5980	45	
5279	43	
1588	53	
347	26	
896	25	
4680	63	
5236	65	
4403	69	
7367	27	
1561	41	
8435	22	
7621	59	
8980	67	
6787	30	
8605	65	
7975	35	
6399	63	
5	49	
6153	47	
206	40	
102	36	
7591	55	
5938	53	
5691	30	
168	27	
406	28	
1346	57	
4736	68	
4358	36	
2057	59	
1262	35	
2919	56	
5422	30	
7018	37	
1044	53	
1637	39	
1531	36	
192	59	
3431	30	
1138	39	
164	30	
2371	55	
3791	56	
109	39	
3811	23	
9799	67	
3447	21	
3101	56	
3472	44	
4369	26	
4113	30	
2420	69	
5813	24	
8347	38	
4165	21	
4653	52	
8352	67	
4323	36	
8859	53	
807	21	
7895	47	
2807	67	
1966	43	
9652	27	
8818	58	
9305	21	
9770	32	
3674	45	
3015	57	
900	46	
2410	69	
4292	55	
6480	64	
8786	41	
9152	56	
2042	41	
8826	39	
4271	29	
7860	32	
5674	35	
5553	44	
2837	58	
4122	46	
6684	29	
8516	27	
4008	69	
7715	58	
8719	43	
9805	64	
3728	60	
4888	57	
419	44	
43	27	
5544	59	
2516	57	
6133	54	
5430	20	
919	45	
1581	62	
1031	55	
3879	24	
6144	25	
1937	42	
174	47	
7061	67	
2276	65	
9421	39	
7917	43	
8593	35	
7211	55	
5188	43	
7967	45	
2377	39	
4305	34	
8774	51	
662	23	
7181	47	
8745	55	
1223	68	
4011	23	
7593	34	
6868	30	
425	40	
2690	28	
4828	40	
4815	34	
2109	33	
5719	49	
3511	59	
2181	60	
715	39	
6060	29	
6635	60	
9962	67	
6081	59	
8798	33	
1739	55	
5197	62	
1705	33	
5869	62	
1168	62	
7469	45	
4615	49	
7348	69	
8956	54	
1220	34	
7941	46	
720	28	
2021	54	
2957	20	
2215	46	
7684	22	
1743	64	
4142	32	
6469	35	
7204	60	
2157	26	
3894	25	
1156	25	
4612	45	
4927	29	
6218	32	
3032	44	
5087	62	
5701	20	
1477	67	
8671	59	
3348	23	
5364	47	
5696	57	
5508	68	
2270	48	
3281	51	
5827	50	
5340	25	
3345	65	
3551	69	
2094	66	
3146	66	
5673	22	
6950	33	
8407	48	
1252	44	
3873	69	
5360	30	
9824	40	
1620	42	
1785	56	
9120	47	
8240	49	
6562	60	
4400	64	
1952	63	
5221	50	
2600	52	
6512	63	
437	41	
3993	20	
7601	42	
767	30	
5193	40	
9848	36	
763	50	
3383	57	
8412	48	
432	41	
5370	44	
4665	20	
4472	45	
3031	46	
4760	50	
8017	69	
883	33	
6860	56	
1616	46	
4088	48	
3533	54	
2495	21	
5532	67	
1242	56	
4497	42	
1574	63	
2863	33	
3245	49	
1769	35	
7901	52	
1942	49	
7741	58	
2813	30	
7636	32	
3762	67	
4512	66	
6813	51	
3984	48	
8157	35	
4289	31	
9528	21	
3983	32	
2331	64	
6715	34	
6972	25	
6485	21	
2202	27	
9392	40	
6028	66	
9789	37	
5411	48	
7509	58	
3616	60	
3059	32	
8005	20	
6393	56	
962	36	
8233	66	
5084	35	
7089	40	
3327	55	
1560	24	
73	28	
1099	33	
2489	49	
6333	41	
5978	27	
7615	52	
7551	21	
39	41	
2246	30	
8768	32	
8524	32	
6005	46	
6072	52	
9430	23	
9581	52	
4259	61	
3173	66	
1495	51	
439	33	
1548	49	
348	59	
3554	60	
6483	20	
8162	30	
3979	60	
5026	67	
8289	69	
1150	23	
6090	26	
7438	25	
2901	52	
4125	51	
6257	67	
6748	38	
4894	38	
663	57	
8784	21	
6210	68	
934	65	
7064	62	
1706	48	
7938	48	
4706	59	
8220	37	
5334	20	
7136	46	
4998	52	
5806	48	
3669	64	
8604	67	
4248	39	
2273	48	
5313	24	
632	44	
8314	59	
8989	40	
7925	65	
16	67	
2016	55	
4585	50	
3668	43	
7708	26	
9326	56	
2692	28	
3018	40	
4482	41	
4167	34	
8425	44	
5505	52	
5302	29	
6829	28	
6140	54	
